id,title,directors,genres_list,prod_companies,vote_average
14878,The Objective,Daniel Myrick,"Action,Horror,Science Fiction,Thriller","Gearhead Pictures,Jaz Films,Kasbah-Film Tanger",5.8
12180,Star Wars: The Clone Wars,Dave Filoni,"Thriller,Animation,Action,Science Fiction,Adventure,Fantasy",Lucasfilm,5.8
13107,Henry Poole Is Here,Mark Pellington,"Comedy,Drama","Lakeshore Entertainment,Camelot Pictures,Overture Films",5.8
13256,Mutant Chronicles,Simon Hunter,"Action,Adventure,Horror,Science Fiction","Isle of Man Film,Edward R. Pressman Film,Paradox Entertainment,First Foot Films",5.1
13436,13 Beloved,Chookiat Sakveerakul,"Mystery,Comedy,Horror,Thriller,Crime,Drama",Sahamongkol Film International,6.4
8885,Waltz with Bashir,Ari Folman,"Drama,Animation,War","Les Films d'Ici,Bridgit Folman Film Gang,Razor Film Produktion",7.8
13310,Let the Right One In,Tomas Alfredson,"Horror,Drama",EFTI,7.5
12621,Hamlet 2,Andrew Fleming,"Comedy,Music",None,6.1
10483,Death Race,Paul W.S. Anderson,"Action,Thriller,Science Fiction","Universal Pictures,Cruise/Wagner Productions,Impact Pictures,Relativity Media,Scion Films,H2S2 Filmproduktionsgesellschaft",6.0
12620,The House Bunny,Fred Wolf,"Romance,Comedy","Columbia Pictures,Happy Madison Productions,Relativity Media,Alta Loma Entertainment",5.6
13579,The Longshots,Fred Durst,"Drama,Family",Cube Vision,6.5
10186,The Rocker,Peter Cattaneo,"Comedy,Music",Fox Atomic,5.6
15320,I.O.U.S.A.,Patrick Creadon,Documentary,None,7.0
13515,Mirrors,Alexandre Aja,"Horror,Mystery,Thriller","Regency Enterprises,Castel Film Romania,ASAF,New Regency Pictures,Luna Pictures",6.0
5592,A Girl Cut in Two,Claude Chabrol,"Comedy,Drama,Thriller",Integral Film,6.0
43389,Variety Lights,"Federico Fellini,Alberto Lattuada","Romance,Drama,Music",Capitolium,6.6
31018,Path to War,John Frankenheimer,"Action,Documentary,Drama,Thriller",None,5.9
13637,Sukiyaki Western Django,Takashi Miike,"Adventure,Action,Comedy,Western,Thriller","Sony Music Entertainment Japan,Dentsu Inc.",6.3
15661,Noise,Henry Bean,"Comedy,Drama,Thriller","Fuller Films,Seven Arts Pictures",5.5
13564,Return to House on Haunted Hill,Víctor García,"Horror,Thriller","Dark Castle Entertainment,Warner Premiere",5.1
14566,Feed,Brett Leonard,"Mystery,Thriller",TLA Releasing,5.7
14298,Somers Town,Shane Meadows,"Comedy,Drama",Big Arty Productions,6.9
4944,Burn After Reading,"Joel Coen,Ethan Coen","Comedy,Drama","Mike Zoss Productions,Studio Canal,Relativity Media,Focus Features,Working Title Films",6.5
13805,Disaster Movie,"Jason Friedberg,Aaron Seltzer","Action,Comedy","Grosvenor Park Media Ltd.,LionsGate,3 in the Box",3.1
9381,Babylon A.D.,Mathieu Kassovitz,"Action,Adventure,Science Fiction,Thriller","StudioCanal,M6 Films,Canal+,CinéCinéma,Babylon,Babylon Films Limited,M6,MNP Entreprise",5.4
13291,Traitor,Jeffrey Nachmanoff,"Drama,Action,Thriller,Crime","Hyde Park Films,Crescendo Productions,Mandeville Films,Overture Films",6.6
13972,The Women,Diane English,"Comedy,Drama,Romance",New Line Cinema,4.6
16182,The Woman in Black,Herbert Wise,"Horror,Mystery","Central Films Limited,Granada Television,Capglobe",6.7
14771,The Onion Movie,"Tom Kuntz,Mike Maguire",Comedy,The Onion,6.1
43040,Sergeant Rutledge,John Ford,"Crime,Western","Warner Bros.,John Ford Productions",6.7
15206,The Mother of Tears,Dario Argento,Horror,"Myriad Pictures,Opera Film Produzione,Medusa Film,Sky Cinema,Film Commission Torino-Piemonte",4.1
8285,The Spirit,Frank Miller,"Action,Comedy,Thriller,Crime,Science Fiction","DC Comics,Lionsgate,Odd Lot Entertainment,Media Magik Entertainment,Dark Lot Entertainment,Continental Entertainment Group (CEG)",4.7
118309,John Adams,Tom Hooper,"History,Drama",None,7.6
18539,Tobacco Road,John Ford,"Comedy,Drama",Twentieth Century Fox Film Corporation,6.8
21335,Oh! What a Lovely War,Richard Attenborough,"War,Comedy,Music","Paramount Pictures,Accord Productions",6.4
12165,The Burning Plain,Guillermo Arriaga,"Drama,Romance","2929 Productions,Costa Films,Parkes+MacDonald Image Nation",6.6
13184,Bangkok Dangerous,"Danny Pang,Oxide Pang Chun","Action,Crime,Thriller","Virtual Studios,Initial Entertainment Group,Saturn Films,International Production Company,Blue Star Pictures,Living Films,Bangkok Dangerous",5.0
27521,The Boys in Company C,Sidney J. Furie,"Drama,War","Columbia Pictures,Golden Harvest Company,Good Times Films S.A.",6.2
13726,A Secret,Claude Miller,Drama,None,6.7
35854,Flash Point,Wilson Yip,Action,Mandarin Films Distribution Co.,6.8
14075,The Fifth Commandment,Jesse V. Johnson,"Adventure,Action,Thriller,Crime",None,5.2
26431,Pu-239,Scott Z. Burns,Drama,"HBO Films,Beacon Pictures,Plutonium Production Limited",6.8
3865,Dark Blue Almost Black,Daniel Sánchez Arévalo,Drama,Tesela Producciones Cinematográficas,6.7
13484,The Foot Fist Way,Jody Hill,Comedy,Gary Sanchez Productions,6.0
14458,Altered,Eduardo Sánchez,"Horror,Science Fiction,Thriller","Rogue Pictures,Haxan Entertainment",5.0
13389,Righteous Kill,Jon Avnet,"Action,Crime,Drama,Thriller","Grosvenor Park Media Ltd.,InVenture Entertainment,Millennium Films,Emmett/Furla Films,Nu-Image Films",5.9
13279,Lakeview Terrace,Neil LaBute,"Drama,Crime,Thriller","Screen Gems,Overbrook Entertainment",5.9
3,Shadows in Paradise,Aki Kaurismäki,"Drama,Comedy",Villealfa Filmproduction Oy,7.1
12797,Ghost Town,David Koepp,"Comedy,Fantasy,Romance","DreamWorks SKG,Spyglass Entertainment,Pariah",6.4
8908,Maradona by Kusturica,Emir Kusturica,Documentary,"Wild Bunch,Telecinco Cinema,Pentagrama Films",5.8
15822,Accused,Jacob Thuesen,"Thriller,Drama","Nordisk Film,TV2 Danmark",7.3
4998,Import/Export,Ulrich Seidl,Drama,Pronto Film,6.5
3041,In Bed,Matías Bize,"Drama,Romance","Ceneca Producciones,Black Forest Films",5.1
20802,Freebie and the Bean,Richard Rush,"Action,Comedy,Crime",Warner Bros.,6.8
47721,Sawdust and Tinsel,Ingmar Bergman,Drama,Sandrews,7.3
14098,100 Feet,Eric Red,"Horror,Thriller","Blue Rider Pictures,100 Feet Productions,Laurinfilm,New Deal Studios,Film Visions Funding,Grand Illusions Entertainment",5.6
14643,Boot Camp,Christian Duguay,"Drama,Thriller","CD Films,Edgey Productions",6.1
30944,On the Beach,Russell Mulcahy,"Drama,Science Fiction",None,6.1
50759,An Autumn Afternoon,Yasujirō Ozu,Drama,Shochiku Company,7.9
12690,Appaloosa,Ed Harris,"Drama,Western,Crime","New Line Cinema,Groundswell Productions,Axon Films",6.3
12412,Miracle at St. Anna,Spike Lee,"Drama,War","Rai Cinema,40 Acres & A Mule Filmworks,Touchstone Pictures,On My Own",6.3
37050,So Normal,José Alvarenga Jr.,Comedy,"Lumière,Globo Filmes",6.4
38311,The Steamroller and the Violin,Andrei Tarkovsky,"Family,Drama",Mosfilm Children's Film Unit,6.4
73169,Zuzu Angel,Sergio Rezende,Drama,"Warner Bros.,Lereby Productions,Globo Filmes,Toscana Audiovisual",6.5
1984,1984,Michael Anderson,"Drama,Science Fiction","Columbia Pictures Corporation,Holiday Film Productions Ltd.",7.0
73920,Dead Man's Letters,Konstantin Lopushanskiy,"Science Fiction,Drama",Lenfilm,6.9
13027,Eagle Eye,D.J. Caruso,"Mystery,Thriller,Action","DreamWorks SKG,K/O Paper Products,Goldcrest Pictures,KMP Film Invest",6.3
13092,How to Lose Friends & Alienate People,Robert B. Weide,"Comedy,Romance,Drama","UK Film Council,Intandem Films,Aramid Entertainment Fund,Film4,Lipsync Productions,Number 9 Films",6.2
25126,Six Shooter,Martin McDonagh,Comedy,None,7.5
14326,Nights in Rodanthe,George C. Wolfe,"Drama,Romance","Village Roadshow Pictures,DiNovi Pictures,Warner Bros.",5.9
50011,Look Back in Anger,Tony Richardson,Drama,"Woodfall Film Productions,Associated British-Pathé,Orion",7.1
12182,Nick and Norah's Infinite Playlist,Peter Sollett,"Comedy,Music,Romance","Columbia Pictures,Mandate Pictures,Depth of Field,Screen Gems",6.4
9539,Martyrs,Pascal Laugier,"Horror,Drama,Thriller","Eskwad,Wild Bunch,TCB Films,Canal+,CinéCinéma,Canal Horizons",7.3
46492,Sound of the Mountain,Mikio Naruse,Drama,Toho Company,6.8
13200,Red,"Lucky McKee,Trygve Allister Diesen","Drama,Thriller","Billy Goat Pictures,Tenk",6.9
822,The Music Room,Satyajit Ray,"Music,Drama","The Criterion Collection,Arora",7.7
8882,Gomorrah,Matteo Garrone,"Drama,Crime","Fandango,Rai Cinema,The Criterion Collection",6.7
13401,The Accidental Husband,Griffin Dunne,"Comedy,Romance","Team Todd,Blumhouse Productions,Yari Film Group (YFG)",5.2
20015,KM 31: Kilometer 31,Rigoberto Castañeda,"Thriller,Horror,Mystery",Lemon Films,5.2
12783,The Duchess,Saul Dibb,"Drama,History,Romance","BIM Distribuzione,BBC Films,Paramount Vantage,Qwerty Films,Pathé,Magnolia Mae Films",6.7
15981,Dead Leaves,Hiroyuki Imaishi,"Science Fiction,Animation,Comedy,Crime","Production I.G,Manga Films",7.4
14976,Rachel Getting Married,Jonathan Demme,Drama,Clinica Estetico,6.1
12113,Body of Lies,Ridley Scott,"Action,Drama,Thriller","Scott Free Productions,De Line Pictures,Warner Bros.",6.5
13600,City of Ember,Gil Kenan,"Adventure,Family,Fantasy","Playtone,Walden Media",6.2
10078,Magicians,Andrew O'Connor,Comedy,None,6.2
11874,Ace High,Giuseppe Colizzi,"Action,Comedy,Western",Paramount Pictures,6.1
13051,Max Payne,John Moore,Action,"Dune Entertainment,Firm Films,Collision Entertainment,Abandon Entertainment,Foxtor Productions,Depth Entertainment",5.2
10358,Zack and Miri Make a Porno,Kevin Smith,Comedy,"Blue Askew,View Askew Productions",6.1
10523,W.,Oliver Stone,"Drama,History","Ixtlan Productions,Emperor Motion Pictures,Global Entertainment Group",6.0
13596,My Best Friend's Girl,Howard Deutch,"Romance,Comedy","Lionsgate,New Wave Entertainment,Management 360,Terra Firma Films,Superfinger Entertainment",5.4
4960,"Synecdoche, New York",Charlie Kaufman,Drama,Likely Story,7.4
32620,The Drowning Pool,Stuart Rosenberg,"Drama,Mystery,Thriller","David Foster Productions,Turman-Foster Company,First Artists,Coleytown",6.5
12837,The Secret Life of Bees,Gina Prince-Bythewood,Adventure,"Fox Searchlight Pictures,Donners' Company,Dune Entertainment III,Overbrook Entertainment",7.4
14914,Flash of Genius,Marc Abraham,Drama,"Universal Pictures,Spyglass Entertainment,Strike Entertainment,Intermittent Productions",6.3
25142,The Banishment,Andrey Zvyagintsev,Drama,"Hélicotronc,Ren-TV",6.8
7735,The Wave,Dennis Gansel,"Drama,Thriller",Constantin Film Produktion,7.5
76406,Tokyo-Ga,Wim Wenders,Documentary,"Chris Sievernich Filmproduktion,Westdeutscher Rundfunk,Grey City",6.8
12689,"Angus, Thongs and Perfect Snogging",Gurinder Chadha,"Comedy,Drama,Family,Romance","Paramount Pictures,Nickelodeon Movies,Stella-del-Süd",6.4
15450,The Family That Preys,Tyler Perry,"Drama,Romance","Lions Gate Films,Tyler Perry Studios",5.9
25741,The Flight Before Christmas,"Michael Henger,Kari Juusonen","Animation,Family,Adventure,Drama,Fantasy",A. Film,5.4
13812,Quarantine,John Erick Dowdle,"Horror,Science Fiction,Thriller","Vertigo Entertainment,Screen Gems,Andale Pictures",5.6
27361,Black Moon,Louis Malle,"Fantasy,Science Fiction","Bioskop-Film GmbH,Nouvelles Éditions de Films (NEF)",6.8
13150,Pride and Glory,Gavin O'Connor,"Thriller,Crime,Drama","New Line Cinema,Solaris Film,Avery Pix,O'Connor Brothers,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG",6.3
13414,Fifty Pills,Theo Avgerinos,Comedy,None,5.3
14325,The Express,Gary Fleder,Drama,"Davis Entertainment,Relativity Media,IDEA Filmproduktions",7.1
41474,Lone Wolf and Cub: Baby Cart to Hades,Kenji Misumi,"Drama,Action","Toho Company,Katsu Production Co. Ltd.",6.7
41477,Lone Wolf and Cub: Baby Cart in Peril,Buichi Saito,"Action,Foreign",Toho Company,6.9
16068,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,Michael Vejar,"Science Fiction,Adventure,Action","Babylonian Productions,Sci-Fi Channel,Legendary Films Inc.",5.9
15289,Babylon 5: The Lost Tales - Voices in the Dark,"J. Michael Straczynski,Sara Barnes","Action,Adventure,Science Fiction","Warner Bros. Entertainment,Lost Tales Films,NS Pictures",6.4
56295,The Love of Siam,Chukiat Sakveerakul,Drama,None,6.9
13809,RockNRolla,Guy Ritchie,"Action,Crime,Thriller","StudioCanal,Dark Castle Entertainment,Toff Guy Films,Warner Bros.",6.9
11887,High School Musical 3: Senior Year,Kenny Ortega,"Comedy,Drama,Family,Music,Romance",Walt Disney Pictures,6.1
41073,The Wicked Lady,Leslie Arliss,"Adventure,Drama",Gainsborough Pictures,5.7
13253,Futurama: Bender's Game,Dwayne Carey-Hill,"Animation,Comedy,Science Fiction","20th Century Fox Television,The Curiosity Company",6.9
114796,Tin Man,Nick Willing,"Adventure,Fantasy,Science Fiction",RHI,6.6
17800,Into the West,,"Adventure,Drama,Western",None,7.8
30977,The Adventures of Tom Sawyer,Norman Taurog,"Family,Adventure","United Artists,Selznick International Pictures",6.7
10527,Madagascar: Escape 2 Africa,"Eric Darnell,Tom McGrath","Family,Animation",DreamWorks Animation,6.2
13506,Admiral,Andrey Kravchuk,"Drama,War,History",Film Direction,6.8
8338,Blindness,Fernando Meirelles,"Drama,Mystery,Science Fiction,Thriller","Rhombus Media,O2 Filmes,Téléfilm Canada,Bee Vine Pictures,Alliance Films,Asmik Ace Entertainment,GAGA,Fox Filmes do Brasil,Ancine,BNDES,Cinema Investment,Corus Entertainment,Movie Central Network",6.4
3580,Changeling,Clint Eastwood,"Crime,Drama,Mystery","Imagine Entertainment,Malpaso Productions,Relativity Media",7.3
20766,The Road,John Hillcoat,"Adventure,Drama","2929 Productions,Dimension Films,Nick Wechsler Productions,Chockstone Pictures",6.8
12405,Slumdog Millionaire,Danny Boyle,"Drama,Romance","Fox Searchlight Pictures,Celador Films,Warner Bros.,Film4",7.6
10764,Quantum of Solace,Marc Forster,"Adventure,Action,Thriller,Crime",Eon Productions,6.1
15373,Role Models,David Wain,Comedy,"Universal Pictures,Internationale Filmproduktion Stella-del-Süd,Relativity Media,New Regency Pictures,WideAwake,Stuber/Parent",6.4
8938,Tokyo!,"Michel Gondry,Bong Joon-ho,Leos Carax","Romance,Drama","ARTE France Cinéma,Wild Bunch,Bitters End,WoWow,Backup Films,Comme des Cinémas,Kansai Telecasting Corporation,WDR/Arte,Hakuhodo DY Media Partners,Coin Film,Video Audio Project (VAP),Sponge Films",6.9
16061,Tokyo Gore Police,Yoshihiro Nishimura,"Adventure,Horror,Action,Science Fiction","Nikkatsu,Fever Dreams",5.8
16166,Sauna,Antti-Jussi Annila,Horror,Bronson Club,6.3
2588,Chaotic Ana,Julio Médem,"Comedy,Drama","Sogecine,Alicia Produce",6.9
13672,JCVD,Mabrouk El Mechri,"Drama,Action,Comedy,Crime","Gaumont,Samsa Film,Canal+,CinéCinéma,Radio Télévision Belge Francophone (RTBF),Artémis Productions,Bankable,La Sofica Cofinova 4,Film Fund Luxembourg,Cofinova 4",6.6
42884,Cinderella,Robert Iscove,"TV Movie,Family,Fantasy,Music,Romance","Walt Disney Television,Citadel Entertainment,Storyline Entertainment,BrownHouse Productions",6.1
13516,Slacker Uprising,Michael Moore,Documentary,None,5.9
14943,Crows Zero,Takashi Miike,Action,"Happinet Pictures,Toho Company,Akita Publishing",7.0
42664,The War Lord,Franklin J. Schaffner,"Drama,History,Romance,War,Adventure",Universal Pictures,5.9
4627,Krabat and the Legend of the Satanic Mill,Marco Kreuzpaintner,"Action,Fantasy,Horror","Krabat Filmproduktion,Seven Pictures Film",6.1
21501,Christmas Story,Juha Wuolijoki,"Drama,Family",Snapper Films Oy,7.3
16882,The Guard Post,Su-chang Kong,"Horror,Mystery",Motis Productions,5.7
49355,Goyokin,Hideo Gosha,"Drama,Action,Foreign",Toho Company,7.2
13655,Camp Rock,Matthew Diamond,"Comedy,Drama,Family,Music,TV Movie","Disney Channel,Alan Sacks Productions",6.0
13905,Farscape: The Peacekeeper Wars,Brian Henson,"Action,Comedy,Romance,Science Fiction,Thriller","Jim Henson Productions,Jim Henson Compan",7.5
11917,Saw V,David Hackl,"Horror,Thriller,Crime","Lionsgate,Twisted Pictures",6.0
8892,A Christmas Tale,Arnaud Desplechin,"Drama,Comedy","France 2 Cinéma,Bac Films,Centre National de la Cinématographie,Why Not Productions,Wild Bunch,Canal+,CinéCinéma,C.R.R.A.V. Nord Pas de Calais,Région Nord-Pas-de-Calais,Sofica UGC 1",6.7
13523,Sex Drive,Sean Anders,"Comedy,Adventure,Romance","Summit Entertainment,Alloy Entertainment,Goldcrest Pictures",6.0
14655,Soul Men,Malcolm D. Lee,"Comedy,Music",Dimension Films,6.3
22358,The Island,Pavel Lungin,Drama,Pavel Lungin Studios,6.5
14405,Beverly Hills Chihuahua,Raja Gosnell,"Adventure,Comedy,Family",Walt Disney Pictures,4.9
9999,The Free Will,Matthias Glasner,"Crime,Drama",Colonia Media,6.6
17099,Hanzo the Razor: Sword of Justice,Kenji Misumi,"Foreign,Action,Drama","Toho Company,Katsu Production Co. Ltd.",6.0
29452,The Face of Another,Hiroshi Teshigahara,"Drama,Science Fiction","Toho Film (Eiga) Co. Ltd.,Teshigahara Productions",7.6
8905,Three Monkeys,Nuri Bilge Ceylan,"Drama,Thriller","Pyramide Productions,BIM Distribuzione,Centre National de la Cinématographie (CNC),Ministry of Culture and Tourism,Zeynofilm,NBC Film,Conseil de l'Europe,Imaj Sound Post Production,Imaj",6.6
3520,Casanova '70,Mario Monicelli,"Drama,Comedy","Les Films Concordia,Euro International Film (EIA),Compagnia Cinematografica Champion",6.6
43372,Bellissima,Luchino Visconti,"Comedy,Drama",None,7.4
37327,Wagon Master,John Ford,"Action,Western",Argosy Pictures,6.2
8841,The Class,Laurent Cantet,Drama,"Haut et Court,France 2 Cinéma",6.9
13220,Splinter,Toby Wilkins,"Horror,Thriller",Indion Entertainment Group,6.0
6972,Australia,Baz Luhrmann,Drama,"Bazmark Films,Ingenious Film Partners,Twentieth Century Fox Film Corporation,Dune Entertainment III,ScreenWest",6.3
13053,Bolt,"Chris Williams,Byron Howard","Animation,Family,Adventure,Comedy",Walt Disney Animation Studios,6.3
10139,Milk,Gus Van Sant,"History,Drama",Focus Features,7.1
29320,The Devil-Doll,Tod Browning,"Horror,Science Fiction",Metro-Goldwyn-Mayer (MGM),6.7
8966,Twilight,Catherine Hardwicke,"Adventure,Fantasy,Drama,Romance","Summit Entertainment,Maverick Films,Imprint Entertainment,Goldcrest Pictures,Temple Hill Entertainment,Twilight Productions",5.8
16342,The Children,Tom Shankland,"Horror,Mystery,Thriller","BBC Films,Vertigo Entertainment,Screen West Midlands,Aramid Entertainment Fund,Barnsnape Films",6.3
13387,Transporter 3,Olivier Megaton,"Action,Adventure,Thriller,Crime","Europa Corp,TF1 Films Production,Grive Productions,EuropaCorp",5.9
12193,Four Christmases,Seth Gordon,"Comedy,Romance,Drama","New Line Cinema,Spyglass Entertainment,Type A Films,Ott Medien,Wild West Picture Show Productions",5.3
14574,The Boy in the Striped Pyjamas,Mark Herman,"War,Drama","Miramax Films,BBC Films,Heyday Films",7.7
10900,Surveillance,Jennifer Chambers Lynch,"Horror,Thriller,Mystery","Blue Rider Pictures,Lago Films,See Film",6.0
14438,Fireproof,Alex Kendrick,Drama,"Carmel Entertainment,Provident Films,Samuel Goldwyn Films,Affirm Films,Sherwood Pictures",7.0
14248,Igor,Anthony Leondis,"Animation,Comedy,Family,Fantasy","Exodus Film Group,Exodus Productions",5.6
12224,Dinotopia,Marco Brambilla,"Action,Adventure,Family,Fantasy,Science Fiction",None,5.8
10360,Hunger,Steve McQueen,"Drama,History",Blast! Films,7.2
14299,Cadillac Records,Darnell Martin,"Drama,History,Music",Parkwood Entertainment,6.9
13056,Punisher: War Zone,Lexi Alexander,"Action,Crime","Lionsgate,MHF Zweite Academy Film,Marvel Knights,Valhalla Motion Pictures,SGF Entertainment,Muse Entertainment",5.6
15026,The Guyver,"Steve Wang,Screaming Mad George","Action,Fantasy,Science Fiction",None,5.5
